sender,recipient,messages
UTL-00-zone_operator,UTL-01-crew_dispatch,52
UTL-00-zone_operator,UTL-06-zone_operator,42
UTL-01-crew_dispatch,UTL-00-zone_operator,54
UTL-01-crew_dispatch,UTL-02-cyber_defense,56
UTL-01-crew_dispatch,UTL-07-crew_dispatch,51
UTL-02-cyber_defense,UTL-01-crew_dispatch,60
UTL-02-cyber_defense,UTL-03-communications,62
UTL-02-cyber_defense,UTL-08-cyber_defense,65
UTL-03-communications,UTL-02-cyber_defense,49
UTL-03-communications,UTL-04-resource_allocation,49
UTL-03-communications,UTL-09-communications,54
UTL-04-resource_allocation,UTL-03-communications,60
UTL-04-resource_allocation,UTL-05-critical_load,58
UTL-04-resource_allocation,UTL-10-resource_allocation,57
UTL-05-critical_load,UTL-04-resource_allocation,41
UTL-05-critical_load,UTL-11-critical_load,33
UTL-06-zone_operator,UTL-00-zone_operator,60
UTL-06-zone_operator,UTL-07-crew_dispatch,59
UTL-06-zone_operator,UTL-12-zone_operator,57
UTL-07-crew_dispatch,UTL-01-crew_dispatch,78
UTL-07-crew_dispatch,UTL-06-zone_operator,68
UTL-07-crew_dispatch,UTL-08-cyber_defense,74
UTL-07-crew_dispatch,UTL-13-crew_dispatch,75
UTL-08-cyber_defense,UTL-02-cyber_defense,76
UTL-08-cyber_defense,UTL-07-crew_dispatch,67
UTL-08-cyber_defense,UTL-09-communications,71
UTL-08-cyber_defense,UTL-14-cyber_defense,66
UTL-09-communications,UTL-03-communications,86
UTL-09-communications,UTL-08-cyber_defense,71
UTL-09-communications,UTL-10-resource_allocation,68
UTL-09-communications,UTL-15-communications,67
UTL-10-resource_allocation,UTL-04-resource_allocation,81
UTL-10-resource_allocation,UTL-09-communications,76
UTL-10-resource_allocation,UTL-11-critical_load,74
UTL-10-resource_allocation,UTL-16-resource_allocation,71
UTL-11-critical_load,UTL-05-critical_load,44
UTL-11-critical_load,UTL-10-resource_allocation,42
UTL-11-critical_load,UTL-17-critical_load,44
UTL-12-zone_operator,UTL-06-zone_operator,63
UTL-12-zone_operator,UTL-13-crew_dispatch,71
UTL-12-zone_operator,UTL-18-zone_operator,64
UTL-13-crew_dispatch,UTL-07-crew_dispatch,86
UTL-13-crew_dispatch,UTL-12-zone_operator,77
UTL-13-crew_dispatch,UTL-14-cyber_defense,74
UTL-13-crew_dispatch,UTL-19-crew_dispatch,78
UTL-14-cyber_defense,UTL-08-cyber_defense,75
UTL-14-cyber_defense,UTL-13-crew_dispatch,67
UTL-14-cyber_defense,UTL-15-communications,67
UTL-14-cyber_defense,UTL-20-cyber_defense,64
UTL-15-communications,UTL-09-communications,68
UTL-15-communications,UTL-14-cyber_defense,56
UTL-15-communications,UTL-16-resource_allocation,56
UTL-15-communications,UTL-21-communications,55
UTL-16-resource_allocation,UTL-10-resource_allocation,73
UTL-16-resource_allocation,UTL-15-communications,70
UTL-16-resource_allocation,UTL-17-critical_load,67
UTL-16-resource_allocation,UTL-22-resource_allocation,66
UTL-17-critical_load,UTL-11-critical_load,46
UTL-17-critical_load,UTL-16-resource_allocation,41
UTL-17-critical_load,UTL-23-critical_load,44
UTL-18-zone_operator,UTL-12-zone_operator,49
UTL-18-zone_operator,UTL-19-crew_dispatch,50
UTL-18-zone_operator,UTL-24-zone_operator,50
UTL-19-crew_dispatch,UTL-13-crew_dispatch,79
UTL-19-crew_dispatch,UTL-18-zone_operator,66
UTL-19-crew_dispatch,UTL-20-cyber_defense,69
UTL-19-crew_dispatch,UTL-25-crew_dispatch,68
UTL-20-cyber_defense,UTL-14-cyber_defense,71
UTL-20-cyber_defense,UTL-19-crew_dispatch,67
UTL-20-cyber_defense,UTL-21-communications,65
UTL-20-cyber_defense,UTL-26-cyber_defense,68
UTL-21-communications,UTL-15-communications,66
UTL-21-communications,UTL-20-cyber_defense,56
UTL-21-communications,UTL-22-resource_allocation,58
UTL-21-communications,UTL-27-communications,62
UTL-22-resource_allocation,UTL-16-resource_allocation,47
UTL-22-resource_allocation,UTL-21-communications,52
UTL-22-resource_allocation,UTL-23-critical_load,54
UTL-23-critical_load,UTL-17-critical_load,38
UTL-23-critical_load,UTL-22-resource_allocation,30
UTL-24-zone_operator,UTL-18-zone_operator,43
UTL-24-zone_operator,UTL-25-crew_dispatch,38
UTL-25-crew_dispatch,UTL-19-crew_dispatch,44
UTL-25-crew_dispatch,UTL-24-zone_operator,45
UTL-25-crew_dispatch,UTL-26-cyber_defense,44
UTL-26-cyber_defense,UTL-20-cyber_defense,45
UTL-26-cyber_defense,UTL-25-crew_dispatch,45
UTL-26-cyber_defense,UTL-27-communications,47
UTL-27-communications,UTL-21-communications,33
UTL-27-communications,UTL-26-cyber_defense,23
